Supplementary Data 3. Differentially expressed genes induced by TBI in individual cell clusters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Columns A-G show statistics on cell type marker genes. Log.fold.change is log fold change between the groups (positive values have higher expression in TBI, negative values have higher expression in Sham). PCT.TBI is percent of single cells gene is expressed in TBI single cells of the cell type and PCT.TBI is the percent of single cells which express the gene from the cell type of interest in Sham samples. Columns I-AB give the gene signatures for the hippocampal cell types with p values (Pval) and fold changes (FC) shown for each cell type.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cell Type,Gene,Log.fold.change,PCT.TBI,PCT.Sham,P Value,FDR,,Genes,Ependymal_Pval,Ependymal_FC,Oligodendrocytes_Pval,Oligodendrocytes_FC,Astrocytes_Pval,Astrocytes_FC,Oligodendrocyte Progenitor Cells_Pval,Oligodendrocyte Progenitor Cells_FC,Neurons_Pval,Neurons_FC,Unknown1_Pval,Unknown1_FC,Unknown2_Pval,Unknown2_FC,Mural_Pval,Mural_FC,Microglia_Pval,Microglia_FC,Endothelial_Pval,Endothelial_FC,CA3_Pval,CA3 FC,CA Subtype 1_Pval,CA Subtype 1 FC,CA Subtype 2_Pval,CA Subtype 2 FC,CA1_Pval,CA1 FC,GABAergic_Pval,GABAergic FC,Neuronal Subtype 1_Pval,Neuronal Subtype 1 FC,Neuronal Subtype 2_Pval,Neuronal Subtype 2 FC,DG_Pval,DG FC,Whole Tissue_Pval,Whole Tissue FC,Number of Significant Cell Types
DG,B3galt5,-0.547486659,0.081,0.303,0.000130252,0.313777663,,Wdr33,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.025650036,-0.685043697,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Itm2c,-0.436841079,0.636,0.848,0.000131142,0.31592068,,Wdr38,6.99E-06,-1.693036987,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Prex1,1.158739398,0.242,0.04,0.000140608,0.338723495,,Yme1l1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.024280405,0.602448816,---,---,---,---,---,---,---,---,1
DG,Rapgef5,-1.108415056,0.162,0.384,0.000157599,0.37965711,,Nipsnap3b,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.000549524,-0.379340384,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Slc17a7,0.9620794,0.495,0.232,0.000200535,0.483088242,,Hrh3,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.029297682,-0.942288102,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Rogdi,-0.666038586,0.596,0.768,0.000202018,0.486662377,,Wiz,0.013288368,-0.323806845,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Pcsk5,0.762152703,0.303,0.071,0.000208203,0.501561939,,Cd109,0.009517196,-0.749551613,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Sstr2,0.631187421,0.172,0.03,0.000213265,0.513754542,,Phf20l1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.023308868,0.662961262,---,---,---,---,1
DG,Rab3a,-0.503626704,0.636,0.717,0.000222033,0.534878316,,Mc4r,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,3.14E-05,-0.426208454,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Sptbn1,-0.61913377,0.697,0.727,0.000234065,0.563862026,,Cnot6l,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.017271692,0.832752696,---,---,---,---,---,---,---,---,---,---,1
DG,Ttc14,-0.924745794,0.232,0.505,0.000255688,0.615952709,,Supt4a,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.003911843,-0.641308448,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Cpne4,-1.103824816,0.071,0.293,0.000273817,0.659625932,,Faf2,0.044378821,-0.841484992,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Cdk18,0.949650143,0.131,0,0.00028211,0.679603297,,Lrrn3,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.014281671,-0.800950393,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Pfkl,0.927708232,0.485,0.212,0.000282846,0.681374989,,Tiam2,---,---,---,---,---,---,---,---,0.042363674,0.427508216,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Trnp1,0.938852376,0.303,0.071,0.000298678,0.719514751,,Zfp1,---,---,---,---,---,---,---,---,---,---,---,---,0.028924199,-1.858207439,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Lmo4,0.732589531,0.697,0.424,0.00033154,0.798678806,,Pck2,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.038176541,-0.315126938,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Camkv,-0.786387452,0.364,0.616,0.000409635,0.986811069,,Tbc1d23,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.048746244,-0.365832805,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Nell2,-0.546678144,0.828,0.889,0.000426849,1,,Pten,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.001689051,0.861377159,---,---,---,---,---,---,---,---,---,---,1
DG,Scn1a,-0.548634298,0.02,0.111,0.000473028,1,,Reln,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.019504633,1.452406034,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Set,0.779251119,0.556,0.273,0.000494746,1,,Zfp266,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.009303419,1.749578261,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Thra,-0.516993066,0.515,0.646,0.000497712,1,,Zfp263,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.030976967,-0.897420312,---,---,---,---,---,---,---,---,---,---,1
DG,Eid1,-0.538305923,0.556,0.737,0.000503144,1,,Zfp260,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.001845755,-1.045227823,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Ptms,0.721817904,0.727,0.535,0.000521083,1,,Afap1,0.001836384,-0.575628328,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Nt5dc3,0.944805294,0.384,0.162,0.000552403,1,,AW112010,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.012221879,0.688736765,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Cdk14,-0.618889839,0.182,0.444,0.000580779,1,,Klk6,---,---,1.68E-07,0.904581222,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Lhfp,0.701540531,0.121,0,0.000582428,1,,Mtrr,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.021651703,0.492992074,---,---,---,---,---,---,---,---,---,---,1
DG,Gsg1l,0.752760672,0.222,0.061,0.00058984,1,,Apold1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.035077884,0.279486894,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Tor1aip2,-0.565826265,0.061,0.111,0.00059446,1,,Cox5a,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.037247346,0.423267184,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Mphosph10,-1.071432374,0.081,0.253,0.000594714,1,,Cox5b,0.010818789,0.983427951,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Mtdh,0.637273025,0.697,0.505,0.000657971,1,,Mpv17l2,---,---,---,---,---,---,---,---,---,---,---,---,0.005210864,-0.343501766,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Cpne6,-0.706353202,0.576,0.727,0.000661819,1,,Frmd5,0.023429782,-0.357804038,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Megf11,0.983033549,0.121,0.02,0.000669531,1,,Msl1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2.16E-05,-0.748836252,---,---,---,---,---,---,---,---,1
DG,Nptx2,1.087521904,0.162,0.01,0.000678454,1,,Msl3,9.98E-06,-1.377389086,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Spock3,0.891919927,0.586,0.394,0.000699761,1,,Ccp110,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.004567142,0.322706605,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Ssbp3,1.0200234,0.374,0.172,0.000731495,1,,Gpt2,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.048251982,0.622888204,---,---,---,---,---,---,---,---,---,---,1
DG,Fam171b,-0.710447776,0.505,0.717,0.000763391,1,,Chfr,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.021193969,-0.275363525,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Trpm3,-0.978771703,0.091,0.283,0.000805487,1,,Csf1r,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1.07E-07,-0.518536948,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Slc1a2,0.377148679,0.646,0.374,0.000823107,1,,Riiad1,0.011664933,-0.785425538,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Plk2,1.018862602,0.414,0.202,0.000832146,1,,Vkorc1l1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.042709186,0.907921435,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Arpc1a,-0.459167128,0.677,0.747,0.000858592,1,,Braf,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.003893879,-0.723334035,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Lor,-0.696774432,0.02,0.131,0.000884973,1,,Bola2,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.002816489,0.269005387,1
DG,Cltb,0.82039011,0.616,0.364,0.00088836,1,,Katnbl1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.003434531,0.463766372,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Enox1,0.447899173,0.141,0.051,0.000933776,1,,Cep135,0.023444071,-0.846291924,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Lingo1,0.84992025,0.333,0.101,0.000954855,1,,Palld,0.012216195,-0.476158402,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Rasgrf1,-0.643977136,0.545,0.677,0.000961883,1,,Aph1b,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.019272814,0.323156429,---,---,---,---,---,---,---,---,1
DG,Chchd2,0.398507231,0.838,0.788,0.000983855,1,,2410002F23Rik,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.026001915,0.338817675,---,---,---,---,1
DG,Lrrc45,-0.599736297,0.02,0.101,0.001045903,1,,Kctd20,0.022312208,-0.980517651,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Dgkh,-1.024575834,0.061,0.222,0.001151812,1,,1700007G11Rik,0.002129142,-1.561685316,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Cdk19,0.474409131,0.121,0.091,0.001175524,1,,Dmkn,0.001068343,-0.576193239,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Nsg2,-0.519466345,0.727,0.838,0.00118336,1,,Klhdc4,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.000307004,0.771630766,---,---,---,---,---,---,---,---,---,---,1
DG,Sh2d5,0.713734218,0.313,0.101,0.00120421,1,,Klhdc2,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.043681444,-0.497886369,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Fbxw7,0.678948013,0.727,0.505,0.001242198,1,,Gtpbp8,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.013592293,-0.582048697,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Ppp2r2c,0.844774383,0.495,0.253,0.001242769,1,,Xbp1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.015393682,0.650358537,---,---,1
DG,Gabrb1,-0.880080648,0.172,0.323,0.001245324,1,,Tpst2,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.041229929,-0.462045873,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Resp18,-0.861505486,0.04,0.152,0.001255573,1,,Tpst1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.0121737,0.693993661,---,---,---,---,---,---,1
DG,Ptgds,1.175418432,0.404,0.232,0.001274557,1,,Gli3,0.018765005,-1.002717919,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Scn1b,0.825752799,0.434,0.222,0.001278395,1,,1600029I14Rik,0.000902515,-0.599228183,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Btbd3,-0.61795809,0.444,0.697,0.001278501,1,,Sec11a,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.000756157,-0.84487425,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Fastk,-0.810519603,0.101,0.172,0.001363185,1,,Arpp19,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.041960462,0.523306638,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Eef1a2,0.759029347,0.515,0.283,0.001366996,1,,Ilkap,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.034614854,1.05942356,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Klf13,0.687474254,0.707,0.505,0.001399508,1,,Svil,---,---,---,---,---,---,---,---,---,---,---,---,0.015784023,-1.369071283,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Slc25a14,-0.295964175,0.313,0.242,0.001415554,1,,Tbp,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.046982756,1.194408066,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Gatsl2,-0.698513861,0.02,0.152,0.00142271,1,,Svip,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2.66E-06,-0.859277859,---,---,---,---,---,---,---,---,---,---,1
DG,Rps28,0.590576201,0.505,0.414,0.001442187,1,,Klhl3,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.00141543,-0.711235173,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Ralyl,-0.682262728,0.081,0.212,0.001466873,1,,Arl14ep,0.034008118,-1.656652371,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Chst1,0.324018923,0.737,0.475,0.001469766,1,,Smc1a,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.015581871,1.109790056,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Pkp2,-0.805997303,0.04,0.202,0.001494204,1,,Cfh,---,---,---,---,---,---,---,---,---,---,---,---,0.043749464,1.54441128,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Rps13,0.521897114,0.869,0.737,0.001611658,1,,Cdc42bpg,0.001116662,0.252216602,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Cyp46a1,-0.559982689,0.192,0.333,0.001629494,1,,Rpl7l1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.003146674,0.441908369,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Fbxl3,0.743569971,0.192,0.071,0.001667841,1,,Ssfa2,---,---,---,---,0.005349384,0.354094514,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Tdo2,-1.02930442,0.03,0.192,0.001686409,1,,Phf8,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.047088152,0.539826587,---,---,---,---,---,---,---,---,1
DG,Necab2,0.805142598,0.152,0.02,0.001762717,1,,Phf7,0.047626841,-1.167090946,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,C1ql2,0.513808996,0.828,0.616,0.001824395,1,,Tnpo2,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.019833598,0.962995722,---,---,---,---,---,---,---,---,---,---,1
DG,Tagln3,0.653904104,0.747,0.596,0.001843905,1,,Trim12a,0.004087882,0.318445788,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Atp1a1,0.470804184,0.768,0.515,0.001872775,1,,Ankzf1,---,---,---,---,---,---,---,---,---,---,---,---,0.000298111,-1.381300154,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Trpc6,0.579872194,0.232,0.081,0.001876143,1,,Scn4b,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.016505175,0.285742599,---,---,---,---,---,---,1
DG,Brms1,0.564321848,0.121,0.02,0.001913949,1,,Apc,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.020389356,-0.373730108,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Gm27031,1.030134807,0.152,0.01,0.00195327,1,,Tesk1,0.015635792,-0.435164476,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Trib2,0.896253309,0.303,0.101,0.001978971,1,,Abcb7,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.001292848,0.89225193,---,---,---,---,---,---,---,---,---,---,1
DG,Mt2,1.143994689,0.414,0.182,0.00199189,1,,Ephx1,0.010190841,0.864005219,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Gria2,-0.320558042,0.98,0.98,0.00202394,1,,Slbp,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.002407329,0.39612935,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Pdyn,-0.441723078,0.061,0.192,0.002064992,1,,Tmem119,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.000733316,-0.376644643,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Cap2,-0.66958109,0.414,0.626,0.00208035,1,,Tmem115,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.005535749,0.65175292,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Sema7a,0.876218594,0.232,0.071,0.002081884,1,,Gm3764,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.004092027,-0.597545407,---,---,---,---,1
DG,Klhl40,0.468649444,0.162,0.04,0.002094775,1,,Fcer1g,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2.13E-05,0.283857957,1
DG,Syne1,0.598119264,0.788,0.687,0.002100053,1,,Rpgr,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.031410222,-0.350688725,---,---,---,---,---,---,1
DG,Nom1,-0.982705694,0.061,0.212,0.002122201,1,,U2af2,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.015789476,0.602233535,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Tubgcp2,-0.808101299,0.192,0.404,0.00218491,1,,Stoml3,1.21E-07,-2.186751897,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Synpr,-0.527226337,0.596,0.808,0.002199762,1,,Telo2,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.043717361,0.575431919,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Tspan5,0.543162676,0.697,0.495,0.002255028,1,,Triqk,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.010881276,-0.576966652,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,C1ql3,-0.63578832,0.566,0.636,0.002335762,1,,Rtcb,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.021341728,-0.2667515,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Prrt3,0.517253824,0.101,0.02,0.002362619,1,,Rtca,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.049371966,-0.651971825,---,---,---,---,---,---,---,---,---,---,---,---,1
DG,Sparcl1,-0.565737783,0.909,0.889,0.002392951,1,,Trappc2,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.019000505,0.597308469,---,---,---,---,---,---,1
DG,Lgi1,-0.767446018,0.394,0.586,0.00240541,1,,Capn3,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.022993493,-0.687210838,---,---,1
DG,Tcf25,0.371342773,0.727,0.505,0.002410043,1,,Capn2,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.00225521,0.576333225,---,---,---,---,---,---,---,---,---,---,1
